name,nat,tm,age,pos,cm,kg,app,min,G,A,yel,red,spG,pa%,aerWon,moM,tac,int,fouls,offW,clear,drbP,blcks,ownG,KP,drb,fouled,cOff,disp,unsT,avgP,crosses,longB,thrB,season
Paul Pogba,Manchester United,fr,23,DMC,191,84,0(3),67,-,-,-,-,1.3,95.3,-,-,1,1.3,0.3,-,0.7,-,-,-,-,1,0.3,-,-,0.3,28.3,-,3,-,2011-12
Michael Owen,Manchester United,eng,36,FW,173,70,0(1),79,-,-,-,-,2,85,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,4,20,-,3,-,2011-12
Jonny Evans,Manchester United,nir,28,D(CL),188,77,28(1),2428,1,3,6,1,0.5,90.1,1.6,1,1.2,1.9,0.9,0.2,7.8,0.3,1,1,0.4,0.2,0.7,-,0.2,0.2,48.9,-,4,-,2011-12
Chicharito,Manchester United,mx,28,FW,175,73,18(10),1477,10,2,-,-,1.7,82.7,0.1,-,0.3,0.2,0.4,-,-,0.3,-,-,0.8,-,0.5,1.5,1.1,1.3,14.4,0.2,0.4,-,2011-12
Federico Macheda,Manchester United,it,25,FW,184,77,0(3),44,-,-,-,-,0.7,84.6,-,-,0.3,0.3,0.3,-,-,1,-,-,0.7,0.3,0.7,-,-,1,8.7,-,-,-,2011-12
Dean Whitehead,Stoke,eng,34,"D(R),DMC",180,77,24(9),2363,-,2,5,-,0.3,80,0.6,-,1.7,1.4,1,-,1.8,0.7,0.5,-,0.5,0.1,1.1,-,0.6,1,29.4,0.1,2.4,-,2011-12
Marc Wilson,Stoke,ie,29,"D(CL),DMC",188,80,35,2908,-,1,8,-,0.7,65.7,1.2,1,2.3,1.1,1,0.2,7,0.8,0.2,-,0.2,0.4,0.3,-,0.9,0.5,27.4,0.4,3.9,-,2011-12
Matt Upson,Stoke,eng,37,D(C),185,72,10(4),1019,1,-,1,-,0.4,77.2,1.2,2,1.6,1.1,0.8,0.1,9.9,0.1,0.7,-,-,-,0.8,-,0.1,0.1,16.6,-,2.8,-,2011-12
Ricardo Fuller,Stoke,jm,36,FW,191,78,3(10),349,-,-,2,1,0.5,79.4,0.4,-,0.8,0.4,1,-,0.1,0.2,0.1,-,0.3,0.3,0.5,-,1.4,0.9,4.8,0.2,0.5,-,2011-12
Wilson Palacios,Stoke,hn,32,M(C),178,71,9(9),800,-,-,3,-,0.2,83.5,0.3,-,1.4,0.7,1,0.1,0.6,0.7,0.2,-,0.2,0.3,0.7,-,0.6,0.2,17.5,0.1,1.4,-,2011-12
Ryan Shotton,Stoke,eng,27,"D(CR),M(R)",191,85,14(9),1394,1,1,2,-,0.3,68.5,1,1,1.2,0.9,0.8,0.1,3,0.5,0.1,-,0.6,0.6,0.7,-,1.1,1.1,15.2,0.4,1.1,-,2011-12
Jermaine Pennant,Stoke,eng,33,M(R),173,64,18(9),1706,-,6,2,-,0.4,73,0.3,-,1,1.1,0.4,-,0.5,0.7,-,-,1.6,0.9,1.7,0.2,1.8,1,17.9,2.6,1,-,2011-12
Ryan Shawcross,Stoke,eng,28,D(C),191,76,36,3169,2,2,8,-,0.5,69.3,1.3,1,1.4,0.8,1.1,0.7,13.4,0.3,0.8,-,0.2,-,0.8,0.1,0.2,0.3,16.8,-,3,-,2011-12
Asmir Begovic,Stoke,ba,29,GK,198,83,22(1),1996,-,-,-,-,-,54.2,-,2,-,0.2,-,-,1.1,0.1,-,-,-,-,0.1,-,-,-,29,-,14.7,-,2011-12
Cameron Jerome,Stoke,eng,30,FW,185,85,7(16),838,4,1,-,-,1.1,66,0.7,-,0.7,0.2,0.7,-,0.5,0.1,-,-,0.2,0.1,0.5,0.3,0.9,1.2,8.6,-,0.1,-,2011-12
Andy Wilkinson,Stoke,eng,32,D(LR),180,69,20(5),1709,-,-,5,-,0.3,62.9,0.7,-,2.4,1,1.1,0.2,5.5,0.7,0.3,-,0.2,0.2,0.4,0.1,0.7,0.4,16.9,0.2,1.2,-,2011-12
Salif Diao,Stoke,sn,39,M(CR),185,73,2(4),123,-,-,1,-,-,87,0.3,-,0.8,0.7,0.2,-,0.3,-,-,-,-,-,0.2,-,0.3,-,7.7,-,0.3,-,2011-12
Rory Delap,Stoke,ie,40,"D(C),M(CR),FW",183,74,18(8),1527,2,-,4,-,0.5,69.1,0.6,-,1.4,1.3,1.1,-,1.7,0.8,0.2,-,0.6,0.3,0.3,-,0.7,0.7,15.8,0.1,0.8,-,2011-12
Matthew Etherington,Stoke,eng,35,M(L),178,67,30,2383,3,7,1,-,0.8,75.9,-,2,0.8,0.7,0.1,-,0.5,0.4,-,-,1.7,0.7,0.4,-,1.6,1.3,18.7,2,0.8,0.1,2011-12
Jonathan Walters,Stoke,ie,32,"M(CLR),FW",183,79,38,3336,7,5,3,-,1.8,67.6,1.7,2,0.9,0.5,1.2,-,1.4,0.4,0.1,-,0.9,0.4,1.5,0.5,1.8,1.9,24.5,0.3,0.3,-,2011-12
Peter Crouch,Stoke,eng,35,FW,201,75,31(1),2691,10,2,2,-,1.8,58.5,4.5,3,0.5,0.3,1.3,-,1.5,0.3,0.2,1,0.8,0.2,1.7,0.7,1.7,2.5,34.7,-,0.3,-,2011-12
Kenwyne Jones,Stoke,tt,31,FW,188,84,10(11),975,1,-,-,-,1.1,59.9,2.6,-,0.1,0.2,0.6,-,0.6,0.4,0.1,-,0.2,0.1,0.6,0.1,1.1,1,11.5,-,0.3,-,2011-12
Danny Higginbotham,Stoke,eng,37,"D(C),DMC",188,78,1(1),112,-,-,-,-,1,47.1,1,-,1,-,1.5,-,4,0.5,-,-,-,-,-,-,-,-,8.5,-,1.5,-,2011-12
Thomas Sørensen,Stoke,dk,40,GK,195,82,16,1424,-,-,1,-,-,52.8,-,-,-,0.1,-,-,1.4,0.1,-,1,-,-,0.2,-,-,-,29.1,-,13.9,-,2011-12
Jonathan Woodgate,Stoke,eng,36,D(C),188,80,16(1),1282,-,-,3,-,0.1,72.8,1.6,-,1.9,1.4,0.9,0.6,7.6,0.5,0.4,1,0.1,0.1,0.2,-,0.3,0.2,17.1,0.1,2.2,-,2011-12
Danny Pugh,Stoke,eng,33,"D(L),M(L)",183,76,0(3),100,-,-,-,-,1.3,70.4,0.3,-,0.3,-,0.3,-,0.7,0.7,0.3,-,0.3,0.3,-,-,0.7,0.3,9,-,0.3,-,2011-12
Glenn Whelan,Stoke,ie,32,DMC,180,79,27(3),2486,1,1,4,-,0.7,79.4,0.3,-,1.9,1.5,1.3,-,2.5,1.1,0.7,-,1,0.2,1,-,1.1,0.9,40.7,0.5,4.9,0.1,2011-12
Robert Huth,Stoke,de,32,D(C),191,80,31(3),2832,3,-,5,1,1.3,72.9,1.7,3,2,2,1.2,0.3,8.9,0.3,1,-,0.1,0.1,0.7,-,0.3,0.3,16.8,0.1,1.7,-,2011-12
Bobby Zamora,Queens Park Rangers,eng,35,FW,185,75,14,1190,2,-,2,-,1.5,72.5,1.2,-,0.6,0.6,1.4,-,2.1,0.5,0.1,-,2.4,0.3,1.5,0.7,2.3,1.9,30.4,0.2,0.4,0.1,2011-12
Bruno Andrade,Queens Park Rangers,pt,22,Midfielder,175,74,0(1),10,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,-,2011-12
DJ Campbell,Queens Park Rangers,eng,34,"AM(LR),FW",178,72,2(9),319,1,-,-,-,0.7,71.4,0.1,-,0.3,0.5,0.5,-,0.1,0.1,0.1,-,0.4,0.2,0.7,0.3,0.6,0.5,7,0.1,0.1,-,2011-12
Jamie Mackie,Queens Park Rangers,sct,30,"M(CR),FW",173,71,24(7),2186,7,1,2,-,1.2,77.5,0.1,-,1,0.7,0.8,-,0.6,0.2,-,-,0.6,0.8,0.7,0.6,1.6,2.2,13.9,0.1,0.3,-,2011-12
Jay Bothroyd,Queens Park Rangers,eng,34,FW,191,82,12(9),1104,2,1,3,-,1.7,68,2.8,-,0.5,0.3,1.5,-,0.8,0.1,0.3,-,0.6,0.3,1.2,0.4,1.1,1.4,20.7,0.2,0.5,-,2011-12
Ákos Buzsáky,Queens Park Rangers,hu,34,M(C),180,74,10(8),896,2,2,-,-,2,83.8,0.2,2,1,0.7,0.7,-,0.6,0.3,0.1,-,0.8,0.1,0.3,-,0.8,0.7,26,0.3,1.1,-,2011-12
Heidar Helguson,Queens Park Rangers,is,39,AM(L),178,78,13(3),1155,8,2,2,-,2.6,57.8,4.2,1,0.6,0.3,1.2,-,1.3,0.1,0.3,-,0.9,-,1.9,0.8,0.7,1.1,24.1,0.3,0.4,-,2011-12
Djibril Cissé,Queens Park Rangers,fr,35,FW,183,83,7(1),536,6,-,-,2,3.3,63.6,0.4,-,0.5,-,0.6,-,-,0.1,-,-,0.5,0.4,0.6,0.5,0.1,0.8,13.4,0.3,0.3,0.1,2011-12
Hogan Ephraim,Queens Park Rangers,eng,28,AM(C),175,70,0(2),41,-,-,-,-,-,80,-,-,0.5,0.5,-,-,0.5,-,-,-,-,-,0.5,-,-,0.5,5,-,-,-,2011-12
Armand Traore,Queens Park Rangers,sn,26,"D(L),M(L)",185,81,18(5),1617,-,3,1,1,0.3,84.3,0.5,-,1.3,1.5,0.6,-,2.8,0.4,0.2,-,0.9,0.9,0.8,-,0.9,1,28,0.7,1,-,2011-12
Danny Gabbidon,Queens Park Rangers,wls,37,D(C),178,77,15(2),1424,-,-,1,-,0.2,73.9,2.3,-,1.6,1.9,0.4,0.7,11.1,0.4,0.9,1,0.2,0.1,0.6,-,0.4,0.3,24.8,0.1,1.8,-,2011-12
Michael Harriman,Queens Park Rangers,ie,23,Defender,168,65,0(1),28,-,-,-,-,-,85.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,2011-12
Bradley Orr,Queens Park Rangers,eng,33,D(C),186,89,2(4),328,-,-,-,-,0.2,75.4,0.5,-,1.2,1,0.3,-,2.2,-,0.3,-,0.3,-,0.2,-,0.3,0.3,21.7,0.7,1,-,2011-12
Joey Barton,Queens Park Rangers,eng,34,M(C),172,70,31,2673,3,3,8,2,1.4,75.2,0.5,3,2.9,1.9,1.5,-,1.3,1.1,0.5,-,2,0.5,1.8,0.1,1.3,0.9,50.6,1.4,4.6,-,2011-12
Kieron Dyer,Queens Park Rangers,eng,37,D(C),173,65,1,7,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,2011-12
Shaun Derry,Queens Park Rangers,eng,38,DMC,183,82,28(1),2239,1,-,4,1,0.6,81.1,0.9,-,2.3,1.4,0.9,-,1.8,0.8,0.6,-,0.4,0.2,0.5,-,0.3,0.7,32.4,-,3.5,-,2011-12
Alejandro Faurlin,Queens Park Rangers,ar,30,M(C),185,79,20,1800,1,-,3,-,1.5,81.3,1.4,2,4.5,2.3,1.2,-,1.9,1.5,0.4,-,1.4,0.5,1.5,-,1.3,1.4,57.4,0.3,6.2,0.2,2011-12
Patrick Agyemang,Queens Park Rangers,gh,35,Forward,185,89,2,148,-,-,-,-,1,55.9,2.5,-,0.5,0.5,-,-,-,-,-,-,-,-,2,-,1.5,1.5,17,-,-,-,2011-12
Shaun Wright-Phillips,Queens Park Rangers,eng,34,M(LR),168,64,24(8),2213,-,3,3,-,2,81,0.2,-,1.5,1.1,0.7,-,0.6,0.3,0.1,-,1,1.1,1.4,0.5,1.4,2.1,21.4,0.4,0.7,0.1,2011-12
Robert Hulse,Queens Park Rangers,eng,36,Forward,185,78,1(1),70,-,-,-,-,-,20,0.5,-,0.5,-,0.5,-,1,-,-,-,-,-,-,-,0.5,0.5,7.5,-,-,-,2011-12
Jason Puncheon,Queens Park Rangers,eng,30,M(CLR),173,70,0(2),15,-,-,-,-,-,87.5,-,-,0.5,-,0.5,-,-,-,-,-,-,-,-,-,0.5,1,4,-,0.5,-,2011-12
Samba Diakité,Queens Park Rangers,ml,27,M(C),185,74,9,676,1,-,5,1,1.3,86.6,0.3,-,2.9,1.4,2.6,-,1.3,0.8,0.6,-,0.8,2.6,1.8,-,1.1,1.3,34.9,0.2,1.4,-,2011-12
Taye Taiwo,Queens Park Rangers,ng,31,D(L),183,77,13(2),1194,1,2,1,-,1.1,70.8,0.3,-,1.5,2,0.5,0.4,3.7,0.9,0.3,-,0.7,0.4,0.3,-,0.3,0.5,29,0.4,2.3,-,2011-12
Bruno Perone,Queens Park Rangers,br,29,Defender,191,87,1,90,-,-,-,-,2,77.8,2,-,1,1,3,-,4,4,1,-,1,-,-,-,-,1,27,-,1,-,2011-12
Paddy Kenny,Queens Park Rangers,ie,38,GK,185,90,33,2970,-,-,-,-,-,44.3,-,1,-,-,-,-,0.9,0.1,-,-,0.1,-,0.2,-,-,-,29.5,-,11.3,-,2011-12
Adel Taarabt,Queens Park Rangers,ma,27,"AM(CL),FW",180,69,24(3),2017,2,3,2,1,3.3,82,0.1,3,0.9,1.3,0.7,-,0.1,0.7,-,-,2.2,1.4,1.9,-,2.9,1.6,37.4,1.4,2.2,0.3,2011-12
Matthew Connolly,Queens Park Rangers,eng,28,D(CR),188,84,5(1),489,-,-,-,-,0.3,76.2,0.7,-,3,1.3,0.7,1.7,6.5,0.3,0.8,-,0.3,-,0.5,-,-,0.3,20.3,0.2,1.7,-,2011-12
Clint Hill,Queens Park Rangers,eng,37,D(CL),183,73,19(3),1706,-,2,4,1,0.5,72.2,1.2,-,1.3,1.1,1.3,0.3,8,0.2,0.9,-,0.5,-,0.8,-,0.1,0.2,21.8,0.1,1.8,-,2011-12
Nedum Onuoha,Queens Park Rangers,eng,29,D(CR),183,94,16,1440,-,1,2,-,0.5,77.4,0.6,-,3.1,1.6,0.8,0.5,5.2,0.9,1.2,1,0.5,0.3,1.3,-,0.6,0.6,25.7,0.3,0.9,-,2011-12
Fitz Hall,Queens Park Rangers,eng,35,D(L),193,82,11(3),924,-,-,3,-,0.3,69.6,0.6,-,1.1,0.6,0.4,0.4,5.6,0.2,0.9,-,0.1,0.1,0.5,-,-,0.3,14.6,-,0.9,-,2011-12
Radek Cerny,Queens Park Rangers,cz,42,GK,191,85,5,450,-,-,-,-,-,45.5,-,-,-,-,-,-,1.2,-,-,-,-,0.2,-,-,-,-,31.2,-,12.6,-,2011-12
Anton Ferdinand,Queens Park Rangers,eng,31,D(C),183,78,31,2750,-,2,2,-,0.2,69.7,1.4,-,1.4,1.7,0.7,0.7,10,0.3,0.8,-,0.2,0.2,0.5,-,0.2,0.3,24.1,-,2.7,-,2011-12
Luke Young,Queens Park Rangers,eng,37,D(CR),183,77,23,2032,2,1,5,-,0.3,73.6,0.9,-,3.5,1.2,1,0.3,4.3,0.8,0.6,-,0.6,0.5,0.2,-,0.8,0.6,30.9,0.6,1.9,-,2011-12
Tommy Smith,Queens Park Rangers,eng,36,"M(C),FW",175,71,4(13),540,2,-,-,-,0.6,74.7,0.3,-,0.2,0.4,0.1,-,0.2,0.1,0.1,-,0.4,0.2,0.4,0.2,0.4,0.7,11.6,0.2,0.4,-,2011-12
Federico Macheda,Queens Park Rangers,it,25,FW,184,77,0(3),32,-,-,1,-,-,100,-,-,0.3,-,1,-,-,-,-,-,0.3,-,-,0.7,0.3,0.3,1.3,-,-,-,2011-12
Vincent Kompany,Manchester City,be,30,D(C),190,85,31,2774,3,1,5,1,0.6,86.6,1,2,2.1,2.4,1,0.5,6.2,0.3,0.8,1,0.3,0.4,0.3,-,0.1,0.2,53.1,-,4.2,-,2011-12
Micah Richards,Manchester City,eng,28,D(CR),180,82,23(6),2043,1,5,2,-,0.7,84.3,1.8,1,1.8,1.2,1.3,-,3.1,0.3,0.4,-,0.5,0.5,0.7,0.2,0.7,0.7,26.8,0.2,0.3,-,2011-12
Joe Hart,Manchester City,eng,29,GK,196,91,38,3420,-,-,-,-,-,50.9,-,1,-,-,-,-,0.8,-,-,-,0.1,-,0.2,-,-,-,21.6,-,5,-,2011-12
Sergio Agüero,Manchester City,ar,28,"AM(CL),FW",173,70,31(3),2602,23,8,2,-,3.8,86.5,0.1,6,0.7,0.5,0.6,-,-,0.4,-,-,1.7,1.6,0.8,0.9,2.8,1.5,25.3,0.1,0.4,0.1,2011-12
Gaël Clichy,Manchester City,fr,31,D(L),176,65,28,2488,-,4,1,1,0.4,85.5,0.9,1,2.3,2.7,0.7,0.1,3.6,0.8,0.2,-,1,0.8,0.8,0.1,0.5,0.4,50.4,0.7,2.6,0.1,2011-12
Gareth Barry,Manchester City,eng,35,M(C),183,78,31(3),2739,1,3,8,1,0.7,86.4,1.1,2,2.5,2.1,1.5,-,2,0.8,0.3,-,1,0.4,1,0.1,0.8,0.5,64.4,0.2,3.6,0.2,2011-12
Abdul Razak,Manchester City,ci,23,DMC,180,76,0(1),10,-,-,-,-,-,91.7,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,12,-,2,-,2011-12
David Pizarro,Manchester City,cl,37,M(C),170,65,1(4),164,-,1,-,-,0.2,92,-,-,0.4,0.8,0.6,-,0.2,0.2,-,-,1,-,0.8,-,1,0.4,27.4,0.4,3.6,0.2,2011-12
Joleon Lescott,Manchester City,eng,34,D(CL),190,89,30(1),2688,2,1,1,-,0.3,87.5,1.4,1,1.4,1.7,0.8,0.4,5,0.3,0.8,1,0.2,0.2,0.6,-,0.3,0.4,45.8,-,1.2,-,2011-12
Owen Hargreaves,Manchester City,eng,35,Midfielder,180,74,0(1),13,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,-,1,-,-,-,2,-,15,-,-,-,2011-12
Samir Nasri,Manchester City,fr,29,M(CLR),175,75,26(4),2173,5,9,2,-,1.9,91.1,0.1,2,0.5,0.9,0.6,-,0.2,0.3,0.1,-,2.5,0.8,0.5,0.2,1.8,1.2,52.9,1.3,1.4,0.5,2011-12
Kolo Touré,Manchester City,ci,35,D(C),183,74,8(6),847,-,-,-,-,0.5,89.4,0.7,-,1,0.8,0.5,0.2,4.1,0.1,0.3,-,0.1,0.2,0.3,-,0.4,0.1,31.1,-,1.7,-,2011-12
Aleksandar Kolarov,Manchester City,rs,30,"D(L),M(L)",187,83,9(3),821,2,4,1,-,2.1,82,1.1,1,1.4,0.8,1.1,0.1,2.3,0.5,-,-,1.2,0.4,1.2,0.2,0.2,0.6,37.1,1.3,1.3,-,2011-12
David Silva,Manchester City,es,30,M(CLR),173,67,33(3),2819,6,15,-,-,2.4,87.1,0.1,5,1.3,1,0.7,-,0.3,0.7,-,-,2.9,1.1,1,0.2,1.6,1.3,56.1,1,1.6,0.5,2011-12
Mario Balotelli,Manchester City,it,26,FW,189,88,14(9),1325,13,1,4,2,3.6,77.5,0.5,2,0.7,0.7,1.8,-,0.6,0.2,-,-,0.9,1,1.9,0.3,1.6,1.9,20.5,0.2,0.5,0.1,2011-12
Edin Dzeko,Manchester City,ba,30,FW,193,84,16(14),1497,14,3,1,-,3.1,68.8,1.2,3,0.5,0.5,0.8,-,0.6,-,0.1,-,1.1,0.7,0.8,0.3,1.3,1.8,17,0.1,0.6,0.1,2011-12
Carlos Tévez,Manchester City,ar,32,"AM(CL),FW",173,75,7(6),601,4,3,1,-,2.5,86.8,0.2,-,0.8,0.3,0.6,-,0.1,0.5,0.1,-,2.5,1,1,0.3,2,1.4,30.8,-,1,0.4,2011-12
Stefan Savic,Manchester City,me,25,D(C),187,79,5(6),543,1,-,1,-,0.3,84,1.4,-,0.6,1.1,0.5,0.5,3.3,0.3,0.5,-,0.1,0.1,0.4,-,0.3,0.2,25.5,-,0.8,-,2011-12
Yaya Touré,Manchester City,ci,33,M(C),189,90,31(1),2651,6,6,8,-,2,90.5,0.6,3,1.7,1.2,1,-,0.8,0.9,-,-,1.7,1.2,0.8,-,0.8,0.9,75.6,0.1,5.5,0.3,2011-12
Nedum Onuoha,Manchester City,eng,29,D(CR),183,94,0(1),9,-,-,-,-,-,100,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,1,-,-,-,2011-12
Pablo Zabaleta,Manchester City,ar,31,D(R),174,74,18(3),1549,1,-,5,-,0.9,87.4,1,2,3.3,2.1,1.2,-,2.4,0.8,0.3,-,1,0.4,0.7,-,0.7,0.5,39.4,0.4,0.9,0.1,2011-12
Adam Johnson,Manchester City,eng,29,M(CLR),175,63,10(16),1140,6,2,1,-,1.3,87.7,-,-,0.5,0.5,0.3,-,0.1,0.2,-,-,1.5,0.5,0.3,0.2,0.7,0.8,21.8,0.6,1,0.1,2011-12
James Milner,Manchester City,eng,30,M(CLR),175,70,17(9),1579,3,5,3,-,0.6,84.3,0.5,-,1.6,1.3,0.8,-,0.9,0.6,0.2,-,1.1,0.3,0.4,0.1,0.7,0.9,37.9,0.7,2,0.1,2011-12
Nigel de Jong,Manchester City,nl,31,M(C),174,72,11(10),1071,-,-,5,-,0.3,92.3,0.2,-,1.7,1.8,0.6,-,0.6,0.4,-,-,0.3,0.1,0.8,-,-,0.2,42.7,-,3.4,-,2011-12
Anthony Pilkington,Norwich,ie,28,"M(CLR),FW",180,76,23(7),1975,8,1,1,-,1.4,81.3,0.2,2,0.8,0.7,0.3,-,0.6,0.5,0.1,-,1.3,0.4,0.3,-,0.9,1.2,24.4,1.2,0.9,-,2011-12
Ritchie de Laet,Norwich,be,27,D(LR),186,77,6,482,1,-,1,-,0.2,77.5,1.7,1,3.3,1.7,1.2,0.2,7,0.2,0.7,-,-,0.3,0.3,-,0.2,0.2,23.7,0.2,1.7,-,2011-12
Andrew Surman,Norwich,za,30,M(CL),180,73,21(4),1915,4,-,1,-,1.6,82.5,0.3,2,1.2,1.1,0.5,-,1,0.5,0.2,-,1.2,0.3,0.3,-,0.8,1.2,36.2,0.8,1.7,-,2011-12
Jonny Howson,Norwich,eng,28,M(CR),180,77,11,949,1,1,3,-,1.4,83.8,0.1,-,2.2,1.1,0.8,-,1.2,0.5,0.1,-,1,0.3,1.2,-,1.2,0.6,47.6,0.2,4.4,0.1,2011-12
Simon Lappin,Norwich,sct,33,Midfielder,180,60,4,292,-,-,-,-,0.3,80.6,0.3,-,2,2.5,1,-,3.8,1,-,-,1.5,-,1,-,0.5,1,42.5,1,3.8,-,2011-12
David Fox,Norwich,eng,32,DMC,175,77,23(5),1935,-,3,3,-,0.6,83,0.2,1,1.2,1,0.4,-,1,0.8,0.1,-,1.4,-,0.4,-,0.4,0.3,52.1,1.4,6,-,2011-12
