name,nat,tm,age,pos,cm,kg,app,min,G,A,yel,red,spG,pa%,aerWon,moM,tac,int,fouls,offW,clear,drbP,blcks,ownG,KP,drb,fouled,cOff,disp,unsT,avgP,crosses,longB,thrB,season
Elliott Bennett,Norwich,eng,27,"D(R),M(CLR)",175,69,22(11),2015,1,4,5,-,1,72.8,0.5,-,1.7,0.8,0.6,-,1.1,0.7,0.2,-,0.8,0.5,0.9,-,0.9,1.1,19.7,1.1,0.6,-,2011-12
Andrew Crofts,Norwich,wls,32,DMC,175,73,13(11),1289,-,1,3,-,0.7,78,0.5,-,1.3,0.8,0.7,-,0.7,1.2,0.1,-,0.7,0.2,0.6,-,0.6,0.7,19.5,0.3,1.3,-,2011-12
James Vaughan,Norwich,eng,28,FW,180,82,1(4),149,-,-,1,-,1,68.9,0.4,-,-,-,0.8,-,-,0.2,-,-,0.4,0.4,0.6,0.2,0.2,1.2,9,-,0.4,-,2011-12
Elliott Ward,Norwich,eng,31,D(C),185,83,12,1080,-,1,2,-,0.6,77.1,1.7,-,1.3,1.5,0.5,1.1,11.3,0.8,0.9,-,0.6,0.1,0.3,-,0.2,0.4,41.9,0.2,3.1,-,2011-12
Bradley Johnson,Norwich,eng,29,M(CL),178,68,25(3),2107,2,5,2,-,1.6,78,1,-,2,1.5,1.4,-,1.9,1,0.3,-,0.9,0.4,0.6,0.1,0.8,0.8,41.6,0.2,4.6,-,2011-12
Ryan Bennett,Norwich,eng,26,D(C),188,70,8,720,-,-,2,-,0.9,82.2,2.3,-,1.8,1.9,1.5,1.5,11.4,0.5,1.4,-,0.3,-,0.5,-,-,0.1,35.1,-,5.3,-,2011-12
Daniel Ayala,Norwich,,25,D(C),190,81,6(1),497,-,-,2,-,0.1,86.6,0.7,-,2.9,0.6,1.1,0.3,7,0.6,0.1,1,-,-,-,-,0.3,0.3,34,-,3.7,-,2011-12
Declan Rudd,Norwich,eng,25,GK,191,80,1(1),99,-,-,-,-,-,37.5,0.5,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,24,-,7.5,-,2011-12
Zak Whitbread,Norwich,us,32,D(C),188,72,18,1441,-,1,4,-,0.5,77.4,2,-,1.6,0.8,0.9,0.6,8.8,0.3,0.7,-,0.3,-,0.4,-,0.2,0.3,37.8,-,3.6,-,2011-12
Leon Barnett,Norwich,eng,30,D(C),185,71,13(4),1227,1,1,2,1,0.5,69.1,2.6,2,1.2,1.1,0.5,0.8,7.1,0.6,0.9,-,0.2,-,0.6,0.1,0.1,0.1,17.5,-,1.6,-,2011-12
Russell Martin,Norwich,sct,30,D(CR),183,74,30(3),2850,2,1,1,-,0.6,75.5,1.2,1,1.5,1.3,0.5,0.9,8.8,0.4,1,-,0.3,-,0.5,-,0.2,0.3,34.5,0.3,2.1,-,2011-12
Simeon Jackson,Norwich,ca,29,FW,170,72,10(12),944,3,2,1,-,1.5,81.8,0.3,-,0.2,0.2,0.6,-,-,0.2,-,-,0.5,0.2,0.9,0.3,1,1.3,8,0.3,0.1,0.1,2011-12
Steve Morison,Norwich,wls,33,FW,188,85,22(12),2099,9,4,1,-,1.9,56,1.8,-,0.3,0.3,1.1,-,0.7,0.2,0.1,-,0.9,0.2,0.3,0.5,1.2,1.8,16.1,0.1,0.3,-,2011-12
Kyle Naughton,Norwich,eng,27,D(LR),175,73,29(3),2703,-,1,7,-,0.7,74.2,0.8,1,3,1.8,0.6,0.1,4.7,0.8,0.5,-,0.6,0.4,0.4,-,0.7,0.4,39.4,0.4,3.5,0.1,2011-12
Wes Hoolahan,Norwich,ie,34,AM(CL),168,71,25(8),2284,4,7,4,-,1.1,86.1,0.2,-,1.6,1,0.4,-,0.3,0.8,0.1,-,1.4,0.7,1.5,0.2,2.2,1.4,37.2,0.5,1.8,-,2011-12
Aaron Wilbraham,Norwich,eng,36,FW,191,72,2(9),308,1,1,1,-,1,47.5,0.7,-,0.1,0.1,0.5,-,0.1,0.2,-,-,0.5,0.1,0.5,0.2,1.5,0.7,9,-,0.3,-,2011-12
Chris Martin,Norwich,sct,27,FW,178,73,3(1),240,-,-,-,-,0.8,69.1,1,-,0.3,0.5,0.8,-,-,-,-,-,1,-,1,-,1,1.8,20.3,-,0.3,-,2011-12
Adam Drury,Norwich,eng,38,D(C),180,73,12,907,-,-,2,-,-,76.3,0.8,-,1.4,1.3,0.8,0.2,3,0.6,0.3,-,0.3,-,0.8,-,0.4,0.5,34.5,0.7,2,-,2011-12
Grant Holt,Norwich,eng,35,FW,183,77,24(12),2246,15,2,6,1,2.1,67,0.6,2,0.6,0.2,2.5,-,0.5,0.3,0.1,-,1,0.1,1.6,0.9,1,2.1,17.8,0.2,0.4,0.1,2011-12
Marc Tierney,Norwich,eng,31,D(L),184,71,17,1530,-,1,2,-,0.1,72.6,0.3,-,3.2,1.6,1,0.5,5.1,0.7,0.6,-,0.5,0.1,1.1,-,0.3,0.3,33.9,0.9,2.2,-,2011-12
John Ruddy,Norwich,eng,29,GK,193,97,37,3320,-,-,1,1,-,51.2,0.1,2,-,0.1,-,-,0.8,0.1,-,-,-,-,-,-,-,-,28.1,-,10.3,-,2011-12
Steven Reid,West Bromwich Albion,ie,35,D(R),180,75,21(1),1770,1,2,4,-,0.5,76.1,1,-,1.8,0.8,0.6,0.5,2.8,0.7,0.5,1,0.8,0.3,1,-,0.3,0.5,36.7,0.5,2.9,-,2011-12
Simon Cox,West Bromwich Albion,ie,29,FW,180,70,7(11),756,-,1,2,-,1.1,79.1,0.2,-,0.4,0.6,0.8,-,0.4,0.4,0.1,-,0.9,0.5,0.3,0.1,0.6,0.9,14.3,0.1,0.3,0.2,2011-12
Jonas Olsson,West Bromwich Albion,se,33,D(C),195,85,33,2946,2,2,3,1,0.9,72.3,2.1,-,1,0.9,1.1,0.8,6.8,0.2,1.2,-,0.6,-,0.8,0.1,0.1,0.2,34.1,-,2.7,-,2011-12
Craig Dawson,West Bromwich Albion,eng,26,D(CR),188,78,6(2),542,-,-,-,-,0.4,75.7,1,-,0.9,2.4,0.4,0.5,3.9,0.1,1.5,-,-,-,0.6,-,-,0.1,21.1,-,1.1,-,2011-12
Gabriel Tamas,West Bromwich Albion,ro,32,D(CR),188,79,7(1),663,-,-,1,-,0.4,73.6,1,-,1.5,0.9,0.6,0.1,7.1,0.9,0.5,-,-,0.5,0.4,-,0.1,0.8,28.4,0.1,2.3,-,2011-12
Youssouf Mulumbu,West Bromwich Albion,cd,29,M(C),177,65,34(1),2816,1,4,5,-,0.9,84.3,0.5,2,2.9,2.9,1.4,-,0.8,1.1,0.2,-,0.8,1,1,0.1,1.2,1.5,47.4,-,3.4,0.1,2011-12
Gareth McAuley,West Bromwich Albion,nir,36,D(C),191,70,32,2880,2,-,-,-,0.6,75.1,2.8,1,2,0.7,0.6,0.9,6.4,0.2,1,1,0.2,0.1,0.6,-,0.3,0.3,28.6,-,1.1,-,2011-12
Billy Jones,West Bromwich Albion,eng,29,D(LR),183,77,17(1),1608,-,1,3,-,0.2,70,0.8,-,1.8,1.1,0.8,0.3,2.5,0.2,0.3,1,0.6,0.3,0.7,0.1,0.2,0.7,30.7,0.6,1,-,2011-12
Paul Scharner,West Bromwich Albion,at,36,D(C),191,81,18(11),1593,3,2,6,-,1.1,84.8,0.6,1,1.2,1.1,1,-,0.9,0.6,0.2,-,0.4,0.3,0.7,0.1,0.6,0.7,23.3,0.1,0.5,-,2011-12
Keith Andrews,West Bromwich Albion,ie,36,M(C),183,78,8(6),786,2,1,2,-,1.4,82.7,0.3,-,1.4,1.4,1.1,-,1,0.6,0.2,-,0.3,0.1,0.1,-,0.3,0.5,29.6,0.1,1.9,-,2011-12
Graham Dorrans,West Bromwich Albion,sct,29,M(CLR),175,65,16(15),1523,3,2,4,-,1,80.3,0.1,1,0.8,0.8,0.3,-,0.6,0.5,-,-,1.1,0.4,0.5,-,0.8,0.8,24.7,0.6,1.3,0.1,2011-12
Marton Fülöp,West Bromwich Albion,hu,33,GK,196,92,1,90,-,-,-,-,-,54.5,-,-,-,-,-,-,2,1,-,-,1,-,-,-,-,-,22,-,7,-,2011-12
Chris Brunt,West Bromwich Albion,nir,31,"D(L),M(CL)",185,84,25(4),2310,2,6,5,-,1.7,79.1,0.8,-,1.6,1.5,1,-,1,0.8,0.3,-,1.9,0.2,0.2,-,0.6,1.1,37.6,1.7,2.4,0.1,2011-12
Liam Ridgewell,West Bromwich Albion,eng,32,D(CL),188,80,13,1170,1,1,2,-,0.9,73.9,0.8,1,2.7,1.1,0.7,0.4,2.5,0.5,0.8,-,0.6,0.2,1.1,-,0.5,0.5,32.8,0.7,1.5,-,2011-12
Nicky Shorey,West Bromwich Albion,eng,35,D(L),175,67,22(3),2016,-,1,1,-,0.1,76.2,0.2,-,0.8,1.2,0.4,0.1,2.2,0.4,0.2,-,1,0.4,0.2,-,0.3,0.8,38.3,0.7,2.1,-,2011-12
George Thorne,West Bromwich Albion,eng,23,DMC,188,83,1(2),102,-,-,-,-,0.3,79.6,-,-,1.3,0.3,-,-,1.3,0.3,0.3,-,-,-,0.3,-,0.3,-,16.3,-,0.7,-,2011-12
Gonzalo Jara,West Bromwich Albion,cl,31,"D(CR),DMC",178,77,1(3),159,-,-,-,-,0.3,79.8,-,-,2.8,2,0.3,-,1,0.5,-,-,1,0.8,-,-,0.3,0.3,24.8,0.3,2.3,-,2011-12
Shane Long,West Bromwich Albion,ie,29,"AM(R),FW",178,70,24(8),2186,8,1,2,-,1.2,70.2,2.3,2,0.7,0.8,1.7,-,0.7,0.4,0.1,-,0.8,0.3,1.3,1,1.4,2.4,19.6,0.1,0.4,-,2011-12
Somen Tchoyi,West Bromwich Albion,cm,33,M(C),190,90,6(12),646,1,-,-,-,0.8,72.1,0.2,-,0.1,-,0.6,-,0.1,0.1,-,-,0.4,0.4,0.3,0.9,1.6,1.3,7.8,0.4,0.2,-,2011-12
Marc-Antoine Fortuné,West Bromwich Albion,fr,35,"AM(R),FW",183,81,12(5),1107,2,1,-,-,2.3,75.9,0.8,-,0.6,0.4,1.2,-,0.7,0.6,0.1,-,1.2,1.3,1.2,1.2,2.9,2.5,21.2,0.1,0.4,0.1,2011-12
Ben Foster,West Bromwich Albion,eng,33,GK,193,79,37,3330,-,-,-,-,-,50,0.1,2,-,-,-,-,1,0.1,-,-,0.1,0.1,0.1,-,-,0.1,27.6,-,9.5,-,2011-12
Zoltán Gera,West Bromwich Albion,hu,37,M(CLR),183,75,3,174,-,1,-,-,1.7,75,0.7,-,1.7,1,1,-,-,0.7,0.3,-,0.7,0.7,1.3,-,1.7,1,26.7,0.7,0.3,0.3,2011-12
Jerome Thomas,West Bromwich Albion,eng,33,M(L),178,79,26(3),2004,1,1,4,-,1.2,82.5,0.2,1,2.1,1.1,0.7,-,0.3,0.5,0.1,-,1.1,0.8,1.6,0.3,1.9,2,21.9,0.6,0.1,0.1,2011-12
James Morrison,West Bromwich Albion,sct,30,M(CR),178,64,23(7),2140,5,5,1,-,2.1,82.7,0.2,4,2.2,2.2,0.7,-,1.1,0.8,0.2,-,2,1.2,0.8,-,1.1,1.1,39.4,1.1,1.4,0.2,2011-12
Peter Odemwingie,West Bromwich Albion,ng,35,"AM(LR),FW",182,75,25(5),2290,10,2,2,-,2.6,77.7,0.3,2,0.8,0.8,1.1,-,0.2,0.4,0.1,-,1.1,1,0.8,1.3,1.7,2.8,26.6,0.2,0.9,-,2011-12
Franco Di Santo,Wigan,ar,27,"AM(L),FW",193,88,24(8),2039,7,1,4,-,2.2,74.2,0.7,2,0.8,0.7,1.4,-,0.4,0.2,0.1,-,0.7,0.8,1.4,0.5,1.8,1.8,16,0.1,0.8,0.1,2011-12
Steve Gohouri,Wigan,ci,35,"D(CLR),DMC",190,85,8(2),683,-,-,2,1,0.4,79,1.3,-,1.7,0.9,0.5,0.2,2.9,0.3,0.2,-,-,0.5,0.9,0.1,0.5,0.8,30.5,-,2.2,-,2011-12
Ben Watson,Wigan,eng,31,M(C),178,68,14(7),1263,3,1,1,-,1,84.5,0.5,1,1.7,1.7,1.4,-,1.2,1,0.4,-,1.1,0.4,0.1,-,0.5,0.4,44.9,0.6,5.6,-,2011-12
Ronnie Stam,Wigan,nl,32,M(R),175,62,13(7),1224,-,1,3,-,0.2,85.6,-,-,2.2,1.1,0.7,0.1,0.9,0.6,0.2,-,0.5,0.7,0.3,-,0.8,0.5,22.2,0.7,1.3,-,2011-12
Patrick van Aanholt,Wigan,nl,26,"D(L),M(L)",177,74,3,270,-,-,-,-,1.3,82.4,-,-,2.7,1,0.7,0.3,2.3,0.3,-,-,0.3,0.7,0.7,-,-,0.7,36,-,2.7,0.3,2011-12
Ali Al Habsi,Wigan,om,34,GK,194,80,38,3420,-,-,1,-,-,55.8,-,1,-,-,-,-,0.8,0.1,-,-,-,-,-,-,-,-,21.4,-,7.3,-,2011-12
Victor Moses,Wigan,ng,25,M(CLR),177,75,36(2),3217,6,1,4,-,2.7,81.2,0.2,3,1,0.7,1.1,-,0.2,0.3,-,-,1.1,2.5,2.1,0.5,2.2,2.3,24,0.6,1,-,2011-12
Adrián López,Wigan,es,29,D(C),183,88,5,442,-,-,2,-,-,84,0.6,-,2.8,2,1,0.2,5,0.6,0.4,-,-,-,0.6,-,0.4,-,30,-,3.6,-,2011-12
Conor Sammon,Wigan,ie,29,FW,186,80,8(17),836,-,-,1,1,0.6,77.3,0.3,-,0.2,-,0.7,-,0.3,0.2,-,-,0.6,0.3,0.2,0.2,1,1.2,6,-,0.2,-,2011-12
James McArthur,Wigan,sct,28,M(C),168,64,18(13),1747,3,1,4,-,0.5,84,0.7,-,1.9,1,1.3,-,1,0.5,0.1,-,0.5,0.4,0.5,-,0.7,0.5,38.6,-,2.7,-,2011-12
Maynor Figueroa,Wigan,hn,33,"D(CL),M(L)",182,85,37(1),3353,-,-,6,-,0.7,75.5,1.2,3,2.8,2.4,1,0.4,4.4,0.7,0.5,-,0.6,0.5,1,-,0.2,0.5,48.9,0.3,4.6,0.1,2011-12
Antolin Alcaraz,Wigan,py,34,D(C),184,80,25,2174,2,-,5,-,0.6,77.3,1.2,1,2.4,2.6,1.3,0.5,5.1,1,0.5,-,0.5,0.2,0.6,-,0.1,0.3,43.6,-,3.9,-,2011-12
Hugo Rodallega,Wigan,co,31,FW,181,72,11(12),1245,2,4,1,-,2.4,74.8,0.7,-,0.1,0.3,0.9,-,0.4,0.1,-,-,1,0.3,0.7,0.7,0.7,1.2,17.4,0.1,0.9,-,2011-12
Jordi Gómez,Wigan,es,31,M(CLR),178,74,24(4),1805,5,-,4,-,1.9,82.8,0.2,1,1.1,1.1,0.8,-,0.8,0.5,0.1,-,1,0.3,1.5,0.1,1.8,1,31.6,0.3,1.5,-,2011-12
Gary Caldwell,Wigan,sct,34,D(C),180,74,36,3225,3,-,9,1,0.3,82.2,1.4,1,0.6,1.4,1,0.9,5.8,0.4,1,1,0.3,0.1,0.6,-,0.2,0.1,40.9,0.1,4.1,-,2011-12
Callum McManaman,Wigan,eng,25,"AM(LR),FW",174,74,0(2),18,-,-,1,-,1,100,-,-,-,-,0.5,-,-,-,-,-,0.5,-,-,-,-,0.5,3.5,-,-,-,2011-12
David Jones,Wigan,eng,31,M(C),183,80,13(3),1165,-,1,2,-,1.1,86.6,0.3,-,1.2,0.8,0.7,0.1,1.8,0.8,0.1,-,1.6,0.4,0.7,0.1,0.7,0.8,41.4,1,1.3,0.1,2011-12
Shaun Maloney,Wigan,sct,33,AM(CLR),173,69,8(5),772,3,2,1,-,1.4,85.8,0.1,1,1.1,0.5,0.7,-,0.3,0.5,0.1,-,1.1,0.6,1.4,-,1.1,1.2,28.2,0.5,0.9,0.2,2011-12
Jean Beausejour,Wigan,cl,32,"D(L),M(L)",178,84,16,1391,-,5,1,-,0.4,78,0.6,-,0.9,1.6,0.9,0.3,1.2,0.1,0.2,-,2.3,0.4,1.5,0.3,1.3,1.5,37.4,2.5,0.8,0.1,2011-12
Emmerson Boyce,Wigan,eng,36,"D(CR),M(R)",180,73,26,2270,3,1,3,-,0.7,75,1.3,2,1.4,1.3,0.8,0.3,2.8,0.6,0.2,-,0.5,0.3,0.5,-,0.5,0.7,29.3,0.8,0.7,-,2011-12
Albert Crusat,Wigan,es,34,"M(CL),FW",165,65,4(11),486,1,-,1,-,0.5,84.4,-,-,0.7,0.3,0.3,-,0.2,0.5,-,-,0.4,0.3,0.5,0.2,0.3,0.7,10.7,0.2,0.4,0.1,2011-12
Mohamed Diamé,Wigan,sn,29,M(CLR),184,80,18(8),1595,3,-,4,-,1.4,83.9,0.4,-,3.2,1,1.3,-,0.7,0.8,0.1,-,0.7,1.3,0.7,-,1,1.1,28.2,0.1,3.2,-,2011-12
James McCarthy,Wigan,ie,25,M(C),180,72,33,2900,-,1,7,-,0.6,87.2,0.1,-,2.4,1.7,1.3,-,1.7,1,0.6,-,1,0.3,1,-,0.6,0.8,46.4,-,4.3,0.1,2011-12
Garry Monk,Swansea,eng,37,D(C),183,81,14(2),1263,-,-,3,-,-,89.3,1.6,-,1.2,0.8,0.9,0.8,5.9,0.4,0.4,-,0.1,-,0.6,-,0.1,0.1,53.1,-,2.8,-,2011-12
Andrea Orlandi,Swansea,es,32,AM(CLR),180,78,2(1),120,1,-,1,-,1.3,85,-,-,1,0.7,-,-,0.7,-,0.3,-,0.7,1.3,0.7,-,1.3,0.7,20,-,-,-,2011-12
Wayne Routledge,Swansea,eng,31,"M(CLR),FW",170,64,17(11),1463,1,4,2,-,0.5,79.2,0.2,-,0.8,0.7,0.6,-,0.4,0.3,-,-,0.7,0.8,1,0.3,1.9,1.5,24,0.3,0.4,0.2,2011-12
Stephen Dobbie,Swansea,sct,33,AM(C),178,71,2(6),258,-,-,-,-,1.6,74.3,-,-,0.9,0.4,0.1,-,-,0.8,-,-,0.3,0.4,0.1,-,1.9,1,13.6,0.3,0.5,-,2011-12
Alan Tate,Swansea,eng,34,Defender,185,85,1(4),164,-,-,-,-,-,87.7,0.2,-,1,0.4,0.4,-,2.4,0.2,1,-,0.4,-,0.6,-,-,-,16.2,-,0.4,-,2011-12
Ashley Williams,Swansea,wls,32,D(C),183,77,37,3330,1,1,6,-,0.5,85.3,1.5,-,1.5,2.2,1.1,0.4,8,0.2,1.1,-,0.3,0.2,0.4,-,0.2,0.4,70.1,-,8.8,0.1,2011-12
Josh McEachran,Swansea,eng,23,DMC,178,66,1(3),125,-,-,-,-,-,94.8,-,-,1,1,0.3,-,0.5,0.3,-,-,0.3,0.8,0.8,-,0.5,0.3,29,-,1.3,0.3,2011-12
Leroy Lita,Swansea,eng,31,Forward,170,75,4(12),456,2,1,1,-,0.8,75,0.4,1,0.2,0.4,0.5,-,0.1,0.1,-,-,0.2,0.1,0.4,0.1,0.9,0.6,6.5,-,0.1,-,2011-12
Scott Sinclair,Swansea,eng,27,AM(LR),175,64,35(3),3123,8,4,1,-,2.6,86.2,0.1,-,0.9,0.8,0.4,-,0.3,0.2,-,-,0.8,1.7,1.7,0.4,2,2.2,24.9,0.3,0.3,0.1,2011-12
Nathan Dyer,Swansea,eng,28,M(R),165,60,29(5),2376,5,2,1,1,1.3,84.4,0.1,4,1.8,1.2,0.9,0.1,0.4,0.9,-,-,1.3,2,1.9,0.1,2.7,2.3,30.3,0.3,0.5,0.1,2011-12
Gerhard Tremmel,Swansea,de,37,GK,190,86,1,90,-,-,-,-,-,77.8,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,27,-,10,-,2011-12
Vangelis Moras,Swansea,gr,35,D(C),193,78,0(1),4,-,-,-,-,-,50,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,2,-,-,-,2011-12
Joe Allen,Swansea,wls,26,M(C),168,62,31(5),2893,4,2,1,1,1.1,91.2,0.1,3,3,2.1,0.8,-,0.8,1.3,0.1,-,1.3,1,1.4,-,1.8,1.1,60.5,0.4,5.4,0.1,2011-12
Luke Moore,Swansea,eng,30,FW,176,76,3(17),521,2,-,1,-,0.5,84.3,0.3,-,0.6,0.1,0.9,-,0.4,0.1,0.1,-,0.4,0.3,0.7,0.1,0.8,0.8,9.9,-,0.2,-,2011-12
Kemy Agustien,Swansea,nl,30,DMC,175,75,7(6),713,-,-,3,-,0.6,82.2,0.3,-,0.8,0.4,0.7,-,1.3,0.6,0.2,-,1,0.3,0.7,-,0.7,0.3,40.2,0.4,3.6,0.2,2011-12
Danny Graham,Swansea,eng,31,FW,183,87,32(4),2848,12,2,-,-,2,77.4,0.5,-,0.4,0.5,0.5,-,1.1,0.1,0.1,1,0.6,0.3,0.7,0.8,0.8,1.4,16.4,0.1,0.4,0.1,2011-12
Gylfi Sigurdsson,Swansea,is,27,M(CLR),186,79,17(1),1500,7,3,-,-,3.9,84.5,0.2,3,1.6,1.4,0.8,-,0.4,0.6,0.3,-,2.8,0.9,1.4,-,2,1.7,37.3,2.1,1.6,0.3,2011-12
Mark Gower,Swansea,eng,37,M(C),180,75,14(6),1131,-,5,2,-,0.6,84.3,0.2,-,1.3,0.8,0.8,-,0.8,0.8,0.3,-,1.8,0.3,0.5,-,0.8,0.7,42.4,1.8,3.5,0.1,2011-12
Federico Bessone,Swansea,ar,32,Defender,179,72,0(1),4,-,-,-,-,-,71.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,1,-,2011-12
Steven Caulker,Swansea,eng,24,D(C),191,76,26,2340,-,1,2,-,0.7,87.3,1.7,-,1.3,1.2,0.5,0.4,7,0.3,1,-,0.2,0.1,0.5,-,0.2,0.4,61.5,-,3.3,-,2011-12
Angel Rangel,Swansea,es,33,D(R),188,84,32(2),2872,-,2,3,-,0.7,84.2,0.4,-,2.5,2.8,0.8,0.1,3.3,0.9,0.5,-,0.7,0.3,0.6,-,0.5,1.2,66.9,0.4,3.7,0.2,2011-12
Leon Britton,Swansea,eng,33,M(C),168,64,35(1),3020,-,-,3,-,0.1,93.4,0.1,-,1.7,1.6,0.4,-,1.1,0.4,0.3,-,0.3,0.6,1.2,-,0.9,0.8,62.7,-,3,-,2011-12
Jazz Richards,Swansea,wls,25,"D(LR),M(R)",185,78,6(2),575,-,-,4,-,-,87.8,0.3,-,2.5,1.4,1.1,0.1,2,0.9,0.1,-,0.3,0.1,0.5,-,0.6,-,46.3,0.4,2.5,-,2011-12
Neil Taylor,Swansea,wls,27,"D(L),M(L)",175,65,35(1),3088,-,1,4,-,0.2,85,0.5,-,2.5,1.1,0.7,0.2,2.7,0.7,0.3,1,0.6,0.5,0.6,0.1,0.6,0.7,47.3,0.4,1.6,0.1,2011-12
Michel Vorm,Swansea,nl,32,GK,183,84,37,3330,-,-,2,-,-,66.8,0.2,5,0.1,-,-,-,0.9,-,-,-,-,-,0.2,-,-,-,37.3,-,9.8,-,2011-12
